time_s	surface_excess_mol_m2	dynamic_surface_tension_N_m
1628.0	1.8627446186941042e-06	71.89373195118733
1628.5	1.8629977399518788e-06	71.89373075338132
1629.0	1.8632507732093356e-06	71.89372955584369
1629.5	1.8635037184943818e-06	71.89372835857442
1630.0	1.8637565758349398e-06	71.89372716157352
1630.5	1.8640093452589083e-06	71.89372596484095
1631.0	1.8642620267941743e-06	71.89372476837671
1631.5	1.8645146204686282e-06	71.89372357218079
1632.0	1.86476712631013e-06	71.89372237625317
1632.5	1.8650195443465708e-06	71.89372118059381
1633.0	1.8652718746057842e-06	71.89371998520275
1633.5	1.8655241171156252e-06	71.89371879007993
1634.0	1.865776271903936e-06	71.89371759522534
1634.5	1.866028338998555e-06	71.893716400639
1635.0	1.866280318427288e-06	71.89371520632085
1635.5	1.8665322102179649e-06	71.8937140122709
1636.0	1.8667840143983821e-06	71.89371281848913
1636.5	1.8670357309963336e-06	71.89371162497554
1637.0	1.8672873600396087e-06	71.8937104317301
1637.5	1.8675389015559908e-06	71.8937092387528
1638.0	1.8677903555732414e-06	71.89370804604361
1638.5	1.8680417221191268e-06	71.89370685360255
1639.0	1.8682930012214003e-06	71.89370566142958
1639.5	1.8685441929078006e-06	71.89370446952468
1640.0	1.8687952972060708e-06	71.89370327788785
1640.5	1.8690463141439324e-06	71.89370208651908
1641.0	1.8692972437491012e-06	71.89370089541833
1641.5	1.8695480860492901e-06	71.89369970458563
1642.0	1.8697988410721962e-06	71.89369851402091
1642.5	1.870049508845522e-06	71.8936973237242
1643.0	1.8703000893969382e-06	71.89369613369546
1643.5	1.8705505827541291e-06	71.89369494393468
1644.0	1.8708009889447474e-06	71.89369375444186
1644.5	1.8710513079964676e-06	71.89369256521695
1645.0	1.8713015399369325e-06	71.89369137625998
1645.5	1.8715516847937803e-06	71.89369018757091
1646.0	1.871801742594644e-06	71.89368899914973
1646.5	1.8720517133671444e-06	71.89368781099643
1647.0	1.8723015971389037e-06	71.89368662311098
1647.5	1.872551393937524e-06	71.89368543549338
1648.0	1.8728011037906019e-06	71.8936842481436
1648.5	1.873050726725728e-06	71.89368306106165
1649.0	1.873300262770489e-06	71.89368187424749
1649.5	1.873549711952457e-06	71.89368068770112
1650.0	1.8737990742991824e-06	71.89367950142253
1650.5	1.8740483498382282e-06	71.89367831541168
1651.0	1.8742975385971427e-06	71.89367712966857
1651.5	1.87454664060347e-06	71.89367594419319
1652.0	1.8747956558847306e-06	71.89367475898553
1652.5	1.87504458446845e-06	71.89367357404555
1653.0	1.8752934263821397e-06	71.89367238937326
1653.5	1.8755421816533145e-06	71.89367120496864
1654.0	1.8757908503094564e-06	71.89367002083166
1654.5	1.8760394323780624e-06	71.89366883696232
1655.0	1.8762879278866132e-06	71.89366765336061
1655.5	1.8765363368625688e-06	71.89366647002649
1656.0	1.8767846593334005e-06	71.89366528695997
1656.5	1.8770328953265657e-06	71.89366410416102
1657.0	1.877281044869508e-06	71.89366292162964
1657.5	1.8775291079896568e-06	71.8936617393658
1658.0	1.8777770847144544e-06	71.89366055736949
1658.5	1.8780249750713197e-06	71.89365937564068
1659.0	1.8782727790876486e-06	71.89365819417938
1659.5	1.878520496790868e-06	71.89365701298557
1660.0	1.8787681282083628e-06	71.89365583205922
1660.5	1.879015673367522e-06	71.89365465140034
1661.0	1.8792631322957302e-06	71.89365347100888
1661.5	1.8795105050203473e-06	71.89365229088484
1662.0	1.8797577915687473e-06	71.89365111102823
1662.5	1.8800049919682802e-06	71.893649931439
1663.0	1.8802521062462909e-06	71.89364875211714
1663.5	1.88049913443011e-06	71.89364757306265
1664.0	1.8807460765470894e-06	71.8936463942755
1664.5	1.8809929326245306e-06	71.8936452157557
1665.0	1.8812397026897573e-06	71.89364403750321
1665.5	1.8814863867700693e-06	71.89364285951801
1666.0	1.8817329848927703e-06	71.89364168180009
1666.5	1.8819794970851406e-06	71.89364050434945
1667.0	1.8822259233744634e-06	71.89363932716607
1667.5	1.882472263788017e-06	71.89363815024991
1668.0	1.8827185183530482e-06	71.89363697360099
1668.5	1.882964687096833e-06	71.89363579721928
1669.0	1.8832107700466058e-06	71.89363462110474
1669.5	1.8834567672296228e-06	71.8936334452574
1670.0	1.8837026786730986e-06	71.8936322696772
1670.5	1.883948504404261e-06	71.89363109436415
1671.0	1.884194244450322e-06	71.89362991931824
1671.5	1.8844398988384985e-06	71.89362874453944
1672.0	1.8846854675959824e-06	71.89362757002775
1672.5	1.8849309507499608e-06	71.89362639578313
1673.0	1.8851763483276242e-06	71.89362522180558
1673.5	1.8854216603561388e-06	71.89362404809508
1674.0	1.8856668868626833e-06	71.89362287465161
1674.5	1.8859120278744047e-06	71.89362170147517
1675.0	1.886157083418461e-06	71.89362052856573
1675.5	1.8864020535219876e-06	71.89361935592328
1676.0	1.8866469382121221e-06	71.8936181835478
1676.5	1.886891737515988e-06	71.89361701143929
1677.0	1.8871364514607032e-06	71.89361583959771
1677.5	1.8873810800733885e-06	71.89361466802306
1678.0	1.8876256233811233e-06	71.89361349671532
1678.5	1.8878700814110259e-06	71.89361232567447
1679.0	1.8881144541901639e-06	71.8936111549005
1679.5	1.8883587417456346e-06	71.8936099843934
1680.0	1.8886029441044848e-06	71.89360881415313
1680.5	1.8888470612937916e-06	71.8936076441797
1681.0	1.8890910933405736e-06	71.89360647447309
1681.5	1.8893350402719659e-06	71.89360530503326
1682.0	1.8895789021149201e-06	71.89360413586023
1682.5	1.8898226788964901e-06	71.89360296695396
1683.0	1.8900663706437058e-06	71.89360179831445
1683.5	1.8903099773835721e-06	71.89360062994166
1684.0	1.8905534991431068e-06	71.8935994618356
1684.5	1.8907969359492948e-06	71.89359829399623
1685.0	1.8910402878291412e-06	71.89359712642357
1685.5	1.8912835548096094e-06	71.89359595911756
1686.0	1.8915267369176846e-06	71.89359479207822
1686.5	1.8917698341803448e-06	71.8935936253055
1687.0	1.8920128466245177e-06	71.89359245879942
1687.5	1.8922557742771877e-06	71.89359129255993
1688.0	1.8924986171652697e-06	71.89359012658704
1688.5	1.8927413753157181e-06	71.89358896088072
1689.0	1.8929840487554544e-06	71.89358779544096
1689.5	1.8932266375113929e-06	71.89358663026775
1690.0	1.893469141610443e-06	71.89358546536106
1690.5	1.8937115610795164e-06	71.89358430072086
1691.0	1.8939538959455087e-06	71.89358313634717
1691.5	1.8941961462353017e-06	71.89358197223996
1692.0	1.8944383119757707e-06	71.89358080839921
1692.5	1.8946803931938022e-06	71.8935796448249
1693.0	1.8949223899162496e-06	71.89357848151701
1693.5	1.8951643021699694e-06	71.89357731847554
1694.0	1.895406129981821e-06	71.89357615570046
1694.5	1.8956478733786299e-06	71.89357499319175
1695.0	1.8958895323872337e-06	71.89357383094942
1695.5	1.8961311070344635e-06	71.89357266897342
1696.0	1.896372597347135e-06	71.89357150726376
1696.5	1.8966140033520574e-06	71.89357034582041
1697.0	1.8968553250760255e-06	71.89356918464335
1697.5	1.8970965625458448e-06	71.89356802373258
1698.0	1.8973377157882878e-06	71.89356686308807
1698.5	1.8975787848301469e-06	71.89356570270981
1699.0	1.8978197696981823e-06	71.89356454259777
1699.5	1.8980606704191737e-06	71.89356338275195
1700.0	1.898301487019859e-06	71.89356222317232
1700.5	1.8985422195269878e-06	71.89356106385888
1701.0	1.8987828679673022e-06	71.8935599048116
1701.5	1.8990234323675393e-06	71.89355874603046
1702.0	1.8992639127544278e-06	71.89355758751546
1702.5	1.8995043091546731e-06	71.89355642926658
1703.0	1.8997446215949832e-06	71.89355527128379
1703.5	1.8999848501020682e-06	71.89355411356708
1704.0	1.9002249947026224e-06	71.89355295611642
1704.5	1.9004650554233255e-06	71.89355179893182
1705.0	1.9007050322908583e-06	71.89355064201325
1705.5	1.9009449253318954e-06	71.89354948536071
1706.0	1.9011847345730961e-06	71.89354832897415
1706.5	1.9014244600411219e-06	71.89354717285356
1707.0	1.9016641017626099e-06	71.89354601699895
1707.5	1.9019036597642084e-06	71.89354486141028
1708.0	1.9021431340725496e-06	71.89354370608754
1708.5	1.9023825247142592e-06	71.8935425510307
1709.0	1.9026218317159473e-06	71.89354139623978
1709.5	1.9028610551042262e-06	71.89354024171473
1710.0	1.903100194905711e-06	71.89353908745554
1710.5	1.903339251146982e-06	71.89353793346218
1711.0	1.9035782238546401e-06	71.89353677973467
1711.5	1.9038171130552437e-06	71.89353562627296
1712.0	1.90405591877539e-06	71.89353447307705
1712.5	1.9042946410416228e-06	71.89353332014691
1713.0	1.9045332798805073e-06	71.89353216748253
1713.5	1.9047718353185928e-06	71.8935310150839
1714.0	1.9050103073824214e-06	71.89352986295098
1714.5	1.9052486960982578e-06	71.89352871108379
1715.0	1.9054870014934462e-06	71.89352755948228
1715.5	1.9057252235936783e-06	71.89352640814646
1716.0	1.9059633624257439e-06	71.89352525707628
1716.5	1.9062014180161598e-06	71.89352410627174
1717.0	1.9064393903913993e-06	71.89352295573282
1717.5	1.9066772795779746e-06	71.89352180545951
1718.0	1.9069150856023536e-06	71.8935206554518
1718.5	1.9071528084910168e-06	71.89351950570965
1719.0	1.9073904482704278e-06	71.89351835623306
1719.5	1.907628004967043e-06	71.893517207022
1720.0	1.9078654786073217e-06	71.89351605807646
1720.5	1.9081028692176965e-06	71.89351490939643
1721.0	1.908340176824622e-06	71.89351376098188
1721.5	1.9085774014545093e-06	71.8935126128328
1722.0	1.9088145431337954e-06	71.89351146494916
1722.5	1.909051601888896e-06	71.89351031733095
1723.0	1.9092885777462005e-06	71.89350916997817
1723.5	1.909525470732127e-06	71.89350802289079
1724.0	1.9097622808730588e-06	71.89350687606877
1724.5	1.9099990081953814e-06	71.89350572951213
1725.0	1.9102356527254745e-06	71.89350458322083
1725.5	1.9104722144897e-06	71.89350343719487
1726.0	1.9107086935144402e-06	71.8935022914342
1726.5	1.910945089826033e-06	71.89350114593884
1727.0	1.911181403450838e-06	71.89350000070874
1727.5	1.9114176344151794e-06	71.89349885574391
1728.0	1.9116537827454107e-06	71.89349771104432
1728.5	1.9118898484678505e-06	71.89349656660995
1729.0	1.91212583160881e-06	71.89349542244078
1729.5	1.9123617321945772e-06	71.8934942785368
1730.0	1.9125975502515467e-06	71.893493134898
1730.5	1.9128332858059176e-06	71.89349199152434
1731.0	1.9130689388840184e-06	71.89349084841582
1731.5	1.9133045095121328e-06	71.8934897055724
1732.0	1.913539997716527e-06	71.89348856299411
1732.5	1.9137754035234715e-06	71.89348742068088
1733.0	1.9140107269592275e-06	71.89348627863272
1733.5	1.9142459680500416e-06	71.8934851368496
1734.0	1.914481126822169e-06	71.89348399533151
1734.5	1.9147162033018487e-06	71.89348285407843
1735.0	1.914951197515295e-06	71.89348171309035
1735.5	1.9151861094887505e-06	71.89348057236724
1736.0	1.915420939248423e-06	71.89347943190907
1736.5	1.915655686820522e-06	71.89347829171587
1737.0	1.915890352231251e-06	71.89347715178756
1737.5	1.9161249355068024e-06	71.89347601212417
1738.0	1.9163594366733635e-06	71.89347487272566
1738.5	1.916593855757115e-06	71.89347373359202
1739.0	1.9168281927842278e-06	71.89347259472322
1739.5	1.9170624477808755e-06	71.89347145611926
1740.0	1.9172966207732135e-06	71.8934703177801
1740.5	1.917530711787383e-06	71.89346917970575
1741.0	1.9177647208495355e-06	71.89346804189617
1741.5	1.9179986479858116e-06	71.89346690435134
1742.0	1.918232493222339e-06	71.89346576707126
1742.5	1.9184662565852345e-06	71.8934646300559
1743.0	1.9186999381006194e-06	71.89346349330525
1743.5	1.9189335377945952e-06	71.89346235681927
1744.0	1.919167055693268e-06	71.89346122059797
1744.5	1.919400491822733e-06	71.89346008464132
1745.0	1.9196338462090786e-06	71.8934589489493
1745.5	1.9198671188783693e-06	71.89345781352189
1746.0	1.920100309856696e-06	71.89345667835907
1746.5	1.9203334191701057e-06	71.89345554346085
1747.0	1.9205664468446747e-06	71.89345440882715
1747.5	1.9207993929064436e-06	71.89345327445803
1748.0	1.9210322573814544e-06	71.8934521403534
1748.5	1.921265040295742e-06	71.89345100651329
1749.0	1.9214977416753503e-06	71.89344987293765
1749.5	1.921730361546289e-06	71.89344873962649
1750.0	1.921962899934577e-06	71.89344760657977
1750.5	1.9221953568662183e-06	71.89344647379748
1751.0	1.922427732367216e-06	71.8934453412796
1751.5	1.922660026463567e-06	71.89344420902613
1752.0	1.922892239181249e-06	71.89344307703702
1752.5	1.9231243705462604e-06	71.89344194531226
1753.0	1.9233564205845476e-06	71.89344081385184
1753.5	1.9235883893221006e-06	71.89343968265574
1754.0	1.9238202767848675e-06	71.89343855172395
1754.5	1.9240520829987945e-06	71.89343742105643
1755.0	1.9242838079898416e-06	71.89343629065317
1755.5	1.924515451783931e-06	71.89343516051416
1756.0	1.9247470144069947e-06	71.89343403063937
1756.5	1.924978495884959e-06	71.89343290102879
1757.0	1.9252098962437423e-06	71.8934317716824
1757.5	1.9254412155092514e-06	71.89343064260018
1758.0	1.925672453707388e-06	71.89342951378211
1758.5	1.925903610864052e-06	71.89342838522816
1759.0	1.9261346870051214e-06	71.89342725693834
1759.5	1.926365682156489e-06	71.89342612891261
1760.0	1.926596596344014e-06	71.89342500115096
1760.5	1.9268274295935755e-06	71.89342387365335
1761.0	1.9270581819310336e-06	71.89342274641979
1761.5	1.9272888533822413e-06	71.89342161945025
1762.0	1.9275194439730343e-06	71.89342049274471
1762.5	1.9277499537292657e-06	71.89341936630314
1763.0	1.927980382676765e-06	71.89341824012554
1763.5	1.9282107308413423e-06	71.89341711421189
1764.0	1.9284409982488357e-06	71.89341598856215
1764.5	1.928671184925049e-06	71.89341486317632
1765.0	1.928901290895786e-06	71.89341373805438
1765.5	1.929131316186834e-06	71.8934126131963
1766.0	1.929361260824006e-06	71.89341148860208
1766.5	1.929591124833063e-06	71.89341036427169
1767.0	1.9298209082397948e-06	71.8934092402051
1767.5	1.9300506110699552e-06	71.89340811640231
1768.0	1.930280233349342e-06	71.89340699286329
1768.5	1.9305097751036823e-06	71.89340586958802
1769.0	1.9307392363587236e-06	71.89340474657648
1769.5	1.9309686171402214e-06	71.89340362382866
1770.0	1.931197917473833e-06	71.89340250134454
1770.5	1.931427137385496e-06	71.89340137912409
1771.0	1.931656276900723e-06	71.89340025716729
1771.5	1.9318853360452996e-06	71.89339913547413
1772.0	1.9321143148449397e-06	71.89339801404459
1772.5	1.932343213325339e-06	71.89339689287866
1773.0	1.9325720315121854e-06	71.8933957719763
1773.5	1.9328007694311665e-06	71.8933946513375
1774.0	1.933029427107972e-06	71.89339353096224
1774.5	1.933258004568263e-06	71.89339241085051
1775.0	1.93348650183772e-06	71.89339129100227
1775.5	1.9337149189419874e-06	71.89339017141752
1776.0	1.93394325590673e-06	71.89338905209624
1776.5	1.9341715127575922e-06	71.8933879330384
1777.0	1.9343996895202016e-06	71.89338681424397
1777.5	1.9346277862202047e-06	71.89338569571296
1778.0	1.9348558028832142e-06	71.89338457744533
1778.5	1.9350837395348665e-06	71.89338345944107
1779.0	1.9353115962007553e-06	71.89338234170015
1779.5	1.9355393729064934e-06	71.89338122422257
1780.0	1.9357670696776734e-06	71.89338010700828
1780.5	1.9359946865399002e-06	71.89337899005729
1781.0	1.936222223518741e-06	71.89337787336956
1781.5	1.9364496806397814e-06	71.89337675694509
1782.0	1.9366770579286e-06	71.89337564078383
1782.5	1.9369043554107545e-06	71.89337452488579
1783.0	1.937131573111796e-06	71.89337340925094
1783.5	1.9373587110572507e-06	71.89337229387927
1784.0	1.937585769272758e-06	71.89337117877074
1784.5	1.9378127477837516e-06	71.89337006392533
1785.0	1.9380396466158107e-06	71.89336894934304
1785.5	1.9382664657944415e-06	71.89336783502384
1786.0	1.93849320534517e-06	71.8933667209677
1786.5	1.9387198652935034e-06	71.89336560717463
1787.0	1.9389464456649382e-06	71.89336449364458
1787.5	1.9391729464849834e-06	71.89336338037754
1788.0	1.9393993677791284e-06	71.89336226737349
1788.5	1.9396257095728526e-06	71.89336115463242
1789.0	1.9398519718916273e-06	71.8933600421543
1789.5	1.940078154760926e-06	71.8933589299391
1790.0	1.940304258206219e-06	71.89335781798682
1790.5	1.9405302822529506e-06	71.89335670629742
1791.0	1.940756226926576e-06	71.89335559487091
1791.5	1.940982092252538e-06	71.89335448370724
1792.0	1.9412078782562827e-06	71.8933533728064
1792.5	1.941433584963219e-06	71.89335226216838
1793.0	1.941659212398792e-06	71.89335115179314
1793.5	1.9418847605884e-06	71.89335004168068
1794.0	1.942110229557462e-06	71.89334893183097
1794.5	1.9423356193313772e-06	71.89334782224398
1795.0	1.9425609299355444e-06	71.89334671291971
1795.5	1.9427861613953547e-06	71.89334560385812
1796.0	1.94301131373618e-06	71.89334449505921
1796.5	1.9432363869834196e-06	71.89334338652296
1797.0	1.9434613811624187e-06	71.89334227824932
1797.5	1.943686296298549e-06	71.89334117023829
1798.0	1.9439111324171738e-06	71.89334006248986
1798.5	1.9441358895436188e-06	71.89333895500398
1799.0	1.944360567703275e-06	71.89333784778067
1799.5	1.944585166921432e-06	71.89333674081988
1800.0	1.9448096872234415e-06	71.89333563412158
1800.5	1.9450341286346226e-06	71.8933345276858
1801.0	1.9452584911802902e-06	71.89333342151245
1801.5	1.945482774885752e-06	71.89333231560157
1802.0	1.9457069797763238e-06	71.8933312099531
1802.5	1.9459311058772855e-06	71.89333010456706
1803.0	1.9461551532139444e-06	71.89332899944338
1803.5	1.9463791218115707e-06	71.89332789458207
1804.0	1.9466030116954426e-06	71.8933267899831
1804.5	1.9468268228908396e-06	71.89332568564647
1805.0	1.947050555423013e-06	71.89332458157213
1805.5	1.9472742093172396e-06	71.89332347776008
1806.0	1.9474977845987434e-06	71.89332237421027
1806.5	1.9477212812927935e-06	71.89332127092271
1807.0	1.947944699424612e-06	71.89332016789739
1807.5	1.9481680390194403e-06	71.89331906513424
1808.0	1.9483913001024898e-06	71.89331796263328
1808.5	1.9486144826989924e-06	71.89331686039448
1809.0	1.9488375868341513e-06	71.89331575841781
1809.5	1.949060612533179e-06	71.89331465670327
1810.0	1.949283559821267e-06	71.89331355525081
1810.5	1.949506428723599e-06	71.89331245406042
1811.0	1.949729219265378e-06	71.8933113531321
1811.5	1.949951931471777e-06	71.89331025246581
1812.0	1.95017456536796e-06	71.89330915206152
1812.5	1.9503971209791097e-06	71.89330805191923
1813.0	1.9506195983303612e-06	71.89330695203891
1813.5	1.950841997446887e-06	71.89330585242054
1814.0	1.951064318353832e-06	71.89330475306409
1814.5	1.9512865610763292e-06	71.89330365396955
1815.0	1.951508725639505e-06	71.8933025551369
1815.5	1.9517308120685007e-06	71.8933014565661
1816.0	1.951952820388433e-06	71.89330035825716
1816.5	1.952174750624414e-06	71.89329926021004
1817.0	1.952396602801549e-06	71.89329816242473
1817.5	1.9526183769449422e-06	71.89329706490118
1818.0	1.9528400730796784e-06	71.8932959676394
1818.5	1.9530616912308614e-06	71.89329487063937
1819.0	1.953283231423565e-06	71.89329377390104
1819.5	1.9535046936828636e-06	71.89329267742441
1820.0	1.953726078033822e-06	71.89329158120945
1820.5	1.953947384501504e-06	71.89329048525616
1821.0	1.9541686131109726e-06	71.89328938956449
1821.5	1.9543897638872807e-06	71.89328829413444
1822.0	1.9546108368554463e-06	71.89328719896596
1822.5	1.9548318320405375e-06	71.89328610405907
1823.0	1.95505274946756e-06	71.89328500941372
1823.5	1.9552735891615478e-06	71.89328391502988
1824.0	1.955494351147513e-06	71.89328282090757
1824.5	1.955715035450478e-06	71.89328172704673
1825.0	1.9559356420954277e-06	71.89328063344735
1825.5	1.9561561711073804e-06	71.89327954010942
1826.0	1.9563766225113213e-06	71.8932784470329
1826.5	1.9565969963322226e-06	71.89327735421777
1827.0	1.9568172925950746e-06	71.89327626166403
1827.5	1.9570375113248484e-06	71.89327516937163
1828.0	1.9572576525465065e-06	71.89327407734058
1828.5	1.9574777162850176e-06	71.89327298557083
1829.0	1.9576977025653244e-06	71.89327189406237
1829.5	1.957917611412376e-06	71.89327080281518
1830.0	1.95813744285112e-06	71.89326971182923
1830.5	1.958357196906479e-06	71.89326862110451
1831.0	1.9585768736033903e-06	71.893267530641
1831.5	1.958796472966773e-06	71.89326644043867
1832.0	1.959015995021535e-06	71.89326535049749
1832.5	1.9592354397925934e-06	71.89326426081745
1833.0	1.959454807304839e-06	71.89326317139853
1833.5	1.9596740975831843e-06	71.8932620822407
1834.0	1.9598933106525073e-06	71.89326099334394
1834.5	1.960112446537685e-06	71.89325990470823
1835.0	1.9603315052636203e-06	71.89325881633356
1835.5	1.9605504868551607e-06	71.8932577282199
1836.0	1.960769391337179e-06	71.8932566403672
1836.5	1.960988218734529e-06	71.89325555277549
1837.0	1.961206969072056e-06	71.8932544654447
1837.5	1.9614256423746207e-06	71.89325337837484
1838.0	1.961644238667047e-06	71.89325229156589
1838.5	1.961862757974176e-06	71.89325120501779
1839.0	1.962081200320838e-06	71.89325011873056
1839.5	1.962299565731844e-06	71.89324903270415
1840.0	1.962517854232013e-06	71.89324794693856
1840.5	1.9627360658461454e-06	71.89324686143375
1841.0	1.962954200598987e-06	71.89324577618972
1841.5	1.963172258515524e-06	71.89324469120642
1842.0	1.9633902396203428e-06	71.89324360648384
1842.5	1.9636081439383034e-06	71.89324252202196
1843.0	1.963825971494172e-06	71.89324143782076
1843.5	1.964043722312723e-06	71.89324035388022
1844.0	1.964261396418713e-06	71.8932392702003
1844.5	1.964478993836904e-06	71.89323818678099
1845.0	1.9646965145920488e-06	71.89323710362227
1845.5	1.9649139587088984e-06	71.89323602072413
1846.0	1.9651313262121754e-06	71.89323493808652
1846.5	1.9653486171266197e-06	71.89323385570943
1847.0	1.9655658314769512e-06	71.89323277359284
1847.5	1.9657829692879076e-06	71.89323169173673
1848.0	1.9660000305841777e-06	71.89323061014107
1848.5	1.9662170153904868e-06	71.89322952880585
1849.0	1.966433923731532e-06	71.89322844773103
1849.5	1.9666507556319987e-06	71.89322736691659
1850.0	1.966867511116591e-06	71.89322628636253
1850.5	1.967084190209973e-06	71.8932252060688
1851.0	1.9673007929368363e-06	71.89322412603539
1851.5	1.967517319321843e-06	71.89322304626229
1852.0	1.967733769389654e-06	71.89322196674945
1852.5	1.9679501431649374e-06	71.89322088749687
1853.0	1.9681664406723335e-06	71.89321980850451
1853.5	1.9683826619364895e-06	71.89321872977237
1854.0	1.968598806982051e-06	71.8932176513004
1854.5	1.9688148758336434e-06	71.8932165730886
1855.0	1.969030868515893e-06	71.89321549513693
1855.5	1.969246785053422e-06	71.89321441744539
1856.0	1.9694626254708434e-06	71.89321334001393
1856.5	1.969678389792768e-06	71.89321226284254
1857.0	1.9698940780437966e-06	71.89321118593121
1857.5	1.970109690248519e-06	71.89321010927989
1858.0	1.970325226431531e-06	71.89320903288858
1858.5	1.9705406866174112e-06	71.89320795675725
1859.0	1.970756070830735e-06	71.89320688088587
1859.5	1.970971379096077e-06	71.89320580527443
1860.0	1.97118661143801e-06	71.8932047299229
1860.5	1.971401767881077e-06	71.89320365483125
1861.0	1.97161684844983e-06	71.89320257999948
1861.5	1.971831853168836e-06	71.89320150542754
1862.0	1.9720467820626055e-06	71.89320043111543
1862.5	1.972261635155696e-06	71.89319935706311
1863.0	1.9724764124726323e-06	71.89319828327055
1863.5	1.9726911140379207e-06	71.89319720973775
1864.0	1.972905739876093e-06	71.89319613646468
1864.5	1.9731202900116437e-06	71.89319506345132
1865.0	1.9733347644690916e-06	71.89319399069763
1865.5	1.973549163272918e-06	71.8931929182036
1866.0	1.9737634864476213e-06	71.8931918459692
1866.5	1.973977734017696e-06	71.89319077399442
1867.0	1.974191906007601e-06	71.89318970227923
1867.5	1.974406002441828e-06	71.89318863082359
1868.0	1.9746200233448216e-06	71.8931875596275
1868.5	1.974833968741062e-06	71.89318648869093
1869.0	1.9750478386549985e-06	71.89318541801386
1869.5	1.975261633111081e-06	71.89318434759626
1870.0	1.975475352133737e-06	71.8931832774381
1870.5	1.9756889957474206e-06	71.89318220753937
1871.0	1.9759025639765478e-06	71.89318113790004
1871.5	1.9761160568455505e-06	71.8931800685201
1872.0	1.97632947437884e-06	71.8931789993995
1872.5	1.9765428166008364e-06	71.89317793053824
1873.0	1.9767560835359464e-06	71.89317686193628
1873.5	1.9769692752085496e-06	71.89317579359361
1874.0	1.977182391643059e-06	71.8931747255102
1874.5	1.9773954328638583e-06	71.89317365768605
1875.0	1.97760839889533e-06	71.8931725901211
1875.5	1.977821289761835e-06	71.89317152281534
1876.0	1.9780341054877617e-06	71.89317045576874
1876.5	1.9782468460974667e-06	71.89316938898128
1877.0	1.978459511615297e-06	71.89316832245295
1877.5	1.978672102065615e-06	71.89316725618372
1878.0	1.9788846174727556e-06	71.89316619017356
1878.5	1.979097057861067e-06	71.89316512442245
1879.0	1.9793094232548784e-06	71.89316405893037
1879.5	1.979521713678518e-06	71.89316299369727
1880.0	1.979733929156302e-06	71.89316192872317
1880.5	1.979946069712553e-06	71.89316086400802
1881.0	1.980158135371574e-06	71.8931597995518
1881.5	1.980370126157665e-06	71.89315873535449
1882.0	1.9805820420951337e-06	71.89315767141606
1882.5	1.9807938832082504e-06	71.89315660773649
1883.0	1.981005649521317e-06	71.89315554431576
1883.5	1.981217341058608e-06	71.89315448115383
1884.0	1.9814289578443945e-06	71.89315341825069
1884.5	1.9816404999029467e-06	71.89315235560633
1885.0	1.9818519672585136e-06	71.8931512932207
1885.5	1.982063359935369e-06	71.89315023109378
1886.0	1.9822746779577385e-06	71.89314916922555
1886.5	1.982485921349883e-06	71.893148107616
1887.0	1.982697090136025e-06	71.89314704626509
1887.5	1.9829081843404117e-06	71.8931459851728
1888.0	1.98311920398725e-06	71.89314492433911
1888.5	1.983330149100774e-06	71.89314386376398
1889.0	1.983541019705179e-06	71.8931428034474
1889.5	1.9837518158246926e-06	71.89314174338935
1890.0	1.9839625374834956e-06	71.8931406835898
1890.5	1.9841731847057857e-06	71.89313962404873
1891.0	1.984383757515766e-06	71.8931385647661
1891.5	1.9845942559376096e-06	71.8931375057419
1892.0	1.984804679995488e-06	71.8931364469761
1892.5	1.9850150297135713e-06	71.89313538846869
1893.0	1.985225305116044e-06	71.89313433021962
1893.5	1.9854355062270424e-06	71.8931332722289
1894.0	1.985645633070729e-06	71.89313221449646
1894.5	1.985855685671254e-06	71.89313115702232
1895.0	1.9860656640527463e-06	71.89313009980643
1895.5	1.9862755682393523e-06	71.89312904284877
1896.0	1.9864853982551963e-06	71.89312798614932
1896.5	1.9866951541244016e-06	71.89312692970806
1897.0	1.9869048358710784e-06	71.89312587352495
1897.5	1.9871144435193265e-06	71.89312481759998
1898.0	1.987323977093323e-06	71.89312376193313
1898.5	1.9875334366170895e-06	71.89312270652435
1899.0	1.9877428221147456e-06	71.89312165137363
1899.5	1.987952133610371e-06	71.89312059648095
1900.0	1.9881613711280524e-06	71.8931195418463
1900.5	1.988370534691873e-06	71.89311848746962
1901.0	1.988579624325888e-06	71.89311743335091
1901.5	1.9887886400541764e-06	71.89311637949014
1902.0	1.988997581900786e-06	71.89311532588727
1902.5	1.9892064498897737e-06	71.8931142725423
1903.0	1.989415244045182e-06	71.89311321945519
1903.5	1.9896239643910523e-06	71.89311216662593
1904.0	1.989832610951414e-06	71.89311111405446
1904.5	1.9900411837503124e-06	71.89311006174081
1905.0	1.990249682811743e-06	71.8931090096849
1905.5	1.990458108159756e-06	71.89310795788676
1906.0	1.990666459818323e-06	71.89310690634632
1906.5	1.99087473781148e-06	71.89310585506357
1907.0	1.991082942163221e-06	71.89310480403847
1907.5	1.9912910728975298e-06	71.89310375327103
1908.0	1.991499130038395e-06	71.89310270276121
1908.5	1.9917071136097957e-06	71.89310165250897
1909.0	1.9919150236357155e-06	71.89310060251431
1909.5	1.9921228601401178e-06	71.89309955277717
1910.0	1.9923306231469727e-06	71.89309850329757
1910.5	1.992538312680192e-06	71.89309745407544
1911.0	1.9927459287638392e-06	71.8930964051108
